instrument,year,covid,rit_rf,rit,new_wacc,"weighted_average_cost_of_capital,_(%)",beta_levered,beta_unlevered,environmental_pillar_score,social_pillar_score,governance_pillar_score,esg_score,esg_combined_score,environmental_pillar_score_1,social_pillar_score_1,governance_pillar_score_1,esg_score_1,esg_combined_score_1,lnta,td/ta,price_to_book_value_per_share,capital_adequacy_total_(%),"wacc_tax_rate,_(%)","wacc_cost_of_debt,_(%)","wacc_debt_weight,_(%)","wacc_equity_weight,_(%)",total_assets,debt_total,d/e,dummylarge,dummymid,DD_a,PD_a,DD_m,PD_m,status,size_dummy,covid_dummy,DD_a_wins,DD_m_wins,DD_a_wins_5_95,DD_m_wins_5_95
HBCP,2019,0.0,-0.005299733,0.016100267,1.172583513,4.032503016,0.375199581,0.371459767,20.28455285,12.60859825,4.842406877,7.99713121,7.99713121,21.58687943,13.74770207,8.828558739,9.997141373,9.997141373,7.696423981,0.02097693,1.146282072,15.28,33.33196,1.735048408,1.487684902,98.5123151,2200.465,46.159,0.015101512,0.0,0.0,19.99072724913421,3.3161066018392424e-89,,,no_sigma_E,0,0,19.99072724913421,,19.99072724913421,
FMAO,2018,0.0,-0.10103158,-0.08293158,1.624431304,5.660609111,0.508485385,0.484754816,21.58687943,25.22676865,58.05129913,33.41094494,33.41094494,22.15799615,7.892535093,77.40219629,31.77948807,31.77948807,7.01765219,0.02883181,2.493284927,13.45,28.53289,2.381579979,6.410707603,93.5892924,1116.163,32.181,0.068498302,0.0,0.0,23.50251625838509,1.9220605604024245e-122,,,no_sigma_E,0,0,23.50251625838509,,23.50251625838509,
FMAO,2019,0.0,0.107428712,0.128828712,1.267518236,4.384477954,0.47641749,0.446226148,20.28455285,26.71216982,65.04616364,36.66585514,36.66585514,21.58687943,25.22676865,58.05129913,33.41094494,33.41094494,7.382329696,0.045341654,1.457722804,12.3,28.52941,1.60881656,8.648043947,91.35195605,1607.33,72.879,0.09466731,0.0,0.0,17.818258906589264,2.5499629968567305e-71,,,no_sigma_E,0,0,17.818258906589264,,17.818258906589264,
EXSR,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debt_too_low,0,0,,,,
BWFG,2018,0.0,-0.257148102,-0.239048102,1.803709613,5.08391239,0.415951832,0.388568598,21.58687943,30.97273639,9.02633903,18.6119593,18.6119593,22.15799615,36.02208448,13.21602286,22.62472213,22.62472213,7.535651685,0.098819693,1.292518774,12.86,31.06091618,2.930975482,9.274313717,90.72568628,1873.665,185.155,0.102223682,0.0,0.0,14.005791519740235,7.183503743083585e-45,,,no_sigma_E,0,0,14.005791519740235,,14.005791519740235,
BWFG,2019,0.0,-0.045779108,-0.024379108,1.838994096,4.082327627,0.410934478,0.377553972,20.28455285,29.95958643,64.65359272,38.13524825,38.13524825,21.58687943,30.97273639,9.02633903,18.6119593,18.6119593,7.540187021,0.093087172,1.244188657,13.72,24.32950171,2.459112612,10.46156746,89.53843254,1882.182,175.207,0.11683885,0.0,0.0,12.589694729547343,1.2030102269863954e-36,,,no_sigma_E,0,0,12.589694729547343,,12.589694729547343,
FCBC,2019,0.0,-0.019526859,0.001873141,0.845308819,5.213001653,0.577687123,0.576257425,20.28455285,30.14818412,14.66518094,20.23296446,20.23296446,21.58687943,29.63436988,8.801909838,17.867335,17.867335,7.936962826,0.000572021,1.329358682,15.21,32.5911,1.251233216,0.366703312,99.63329669,2798.847,1.601,0.00368053,0.0,0.0,,,,,extreme_DD_a_y2019_small,0,0,,,,
FCBC,2020,1.0,-0.222420156,-0.218020156,0.110808157,4.247138602,0.559326921,0.558186912,18.99807322,42.05810782,9.957716702,24.44559949,24.44559949,20.28455285,30.14818412,14.66518094,20.23296446,20.23296446,8.010072695,0.000320145,0.896238139,15.53,31.68342,0.480378963,0.298061457,99.70193854,3011.136,0.964,0.002989525,0.0,0.0,,,,,debt_too_low,0,1,,,,
CBNK,2020,1.0,-0.183111424,-0.178711424,1.102641866,5.665651569,0.877731256,0.810279252,18.99807322,25.30722212,36.97875768,25.86473493,25.86473493,20.28455285,26.57072155,29.84505996,23.92329947,23.92329947,7.537213178,0.019192228,1.202595295,13.4,38.48625,2.04840603,11.91973359,88.08026641,1876.593,36.016,0.135328083,0.0,0.0,21.929153679566827,6.847544429076901e-107,,,no_sigma_E,0,1,21.929153679566827,,21.929153679566827,
CBNK,2021,1.0,0.151744883,0.152144883,1.514828753,1.528815805,0.967851807,0.943208093,17.43215031,25.51192986,50.68075902,30.89899046,30.89899046,18.99807322,25.30722212,36.97875768,25.86473493,25.86473493,7.628177102,0.016572763,1.848446718,13.79,28.06919,1.901850616,3.505003738,96.49499626,2055.3,34.062,0.036323166,0.0,0.0,23.68415270212987,2.626067233442852e-124,,,no_sigma_E,0,1,23.68415270212987,,23.68415270212987,
FNLC,2018,0.0,-0.163023573,-0.144923573,-0.144923573,6.854896849,0.662863034,0.662863034,21.58687943,25.31041655,70.75616256,38.02618513,38.02618513,22.15799615,26.87455264,75.3042782,40.43931826,40.43931826,7.572796152,0.108156045,1.491514766,15.19,24.72519,0.0,0.0,100.0,1944.57,210.317,0.0,0.0,0.0,14.19715720893304,4.770238725395332e-46,,,no_sigma_E,0,0,14.19715720893304,,14.19715720893304,
FNLC,2019,0.0,0.009576097,0.030976097,0.030976097,5.675130103,0.65578422,0.65578422,20.28455285,23.83016126,64.67473204,35.10266352,35.10266352,21.58687943,25.31041655,70.75616256,38.02618513,38.02618513,7.634722075,0.089402242,1.550450422,15.27,24.72519,0.0,0.0,100.0,2068.796,184.955,0.0,0.0,0.0,14.31765668092928,8.487554032402817e-47,,,no_sigma_E,0,0,14.31765668092928,,14.31765668092928,
RRBI,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debt_too_low,0,0,,,,
RRBI,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debt_too_low,0,0,,,,
RRBI,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debt_too_low,0,0,,,,
RRBI,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debt_too_low,0,0,,,,
MVBF,2018,0.0,-0.293510892,-0.275410892,1.972951342,5.878154697,0.577315131,0.51722471,21.58687943,0.90082361,16.83433267,6.507168271,6.507168271,22.15799615,1.254996746,18.53008465,7.29330886,7.29330886,7.467924628,0.141256641,1.2394744,13.8,29.88994252,3.140459385,13.76800241,83.08550758,1750.969,247.336,0.165708832,0.0,0.0,12.050365526670708,9.654587344543088e-34,,,no_sigma_E,0,0,12.050365526670708,,12.050365526670708,
MVBF,2019,0.0,-0.021296212,0.000103788,1.319724801,3.076124999,0.195282395,0.18741202,20.28455285,27.72293561,28.11100499,23.87053786,23.87053786,21.58687943,0.90082361,16.83433267,6.507168271,6.507168271,7.572561625,0.121999533,1.454783833,12.8,28.12200045,1.835929754,5.360283286,91.7457004,1944.114,237.181,0.058425444,0.0,0.0,11.727854777216931,4.5877330231690847e-32,,,no_sigma_E,0,0,11.727854777216931,,11.727854777216931,
GNTY,2018,0.0,-0.145921346,-0.127821346,2.182336954,3.907075457,0.200905343,0.191803669,21.58687943,33.46287022,31.91983122,28.08872287,28.08872287,22.15799615,28.13303548,32.17227179,25.53600345,25.53600345,7.726199417,0.061833196,1.442320406,13.25,28.26105,3.20917422,6.204293087,93.79570691,2266.97,140.174,0.066146877,0.0,0.0,16.870626062101774,3.70039069188615e-64,,,no_sigma_E,0,0,16.870626062101774,,16.870626062101774,
GNTY,2019,0.0,-0.010245347,0.011154653,1.379811317,3.555723028,0.30423664,0.290935527,22.06022092,37.36204606,24.44550568,27.58765309,27.58765309,21.58687943,33.46287022,31.91983122,28.08872287,28.08872287,7.74865155,0.033224007,1.451649367,13.29,28.85302,1.92464975,6.037920443,93.96207956,2318.444,77.028,0.064259119,0.0,0.0,19.14906977402623,4.926553091967297e-82,,,no_sigma_E,0,0,19.14906977402623,,19.14906977402623,
CBAN,2018,0.0,-0.201780805,-0.183680805,2.234837367,6.265685395,0.640702571,0.576663133,21.58687943,27.08905285,6.521208083,15.78380512,15.78380512,22.15799615,28.90675839,3.53809197,15.61146527,15.61146527,7.132400477,0.054501297,1.28845826,15.86,31.14839,3.475600355,13.88896911,86.11103089,1251.878468,68.229,0.161291404,0.0,0.0,16.971442023439018,6.680521489847199e-65,,,no_sigma_E,0,0,16.971442023439018,,16.971442023439018,
CBAN,2019,0.0,-0.012680421,0.008719579,1.565909577,5.107440876,0.639566792,0.573564435,20.28455285,32.18150305,41.1620503,30.78036362,30.78036362,21.58687943,27.08905285,6.521208083,15.78380512,15.78380512,7.323377297,0.056616686,1.200940336,13.17,30.75027,2.250452796,14.2493925,85.7506075,1515.313,85.792,0.166172496,0.0,0.0,15.223232492503907,1.2398499464307564e-52,,,no_sigma_E,0,0,15.223232492503907,,15.223232492503907,
PCB,2019,0.0,-0.001245689,0.020154311,0.020154311,6.127235231,0.734676705,0.734676705,22.06022092,41.75909103,64.6864056,44.25531137,44.25531137,23.52538211,38.71141732,64.55141017,42.71851504,42.71851504,7.465270577,0.011452602,1.196545652,16.9,42.5595,0.0,0.0,100.0,1746.328,20.0,0.0,0.0,0.0,24.552156364830537,2.0508123639167216e-133,,,no_sigma_E,0,0,24.552156364830537,,24.552156364830537,
PCB,2020,1.0,-0.189649017,-0.185249017,-0.185249017,5.440678614,0.75779242,0.75779242,20.85479836,36.56482082,77.7277761,46.38551894,46.38551894,22.06022092,41.75909103,64.6864056,44.25531137,44.25531137,7.5615653,0.041604844,0.665351629,17.22,36.30925,0.0,0.0,100.0,1922.853,80.0,0.0,0.0,0.0,15.06837155942139,1.3073939468109444e-51,,,no_sigma_E,0,1,15.06837155942139,,15.06837155942139,
NRIM,2018,0.0,-0.220792844,-0.202692844,1.49692286,7.021262394,0.798538811,0.724174671,21.58687943,20.88672918,30.74283811,21.42723939,21.42723939,22.15799615,21.72557987,36.03408831,23.74815941,23.74815941,7.315210406,0.034483975,1.098589977,16.73,31.38633,2.438624009,13.01786174,86.98213826,1502.988,51.829,0.149661321,0.0,0.0,18.50773206574845,8.943737180588795e-77,,,no_sigma_E,0,0,18.50773206574845,,18.50773206574845,
NRIM,2019,0.0,0.027337085,0.048737085,1.576845611,6.245823054,0.782663898,0.762293519,20.28455285,18.2075924,46.91605646,25.92074615,25.92074615,21.58687943,20.88672918,30.74283811,21.42723939,21.42723939,7.404885143,0.011679469,1.212852565,15.63,31.38633,2.229782347,3.748634751,96.25136525,1643.996,19.201,0.038946302,0.0,0.0,23.219413043139056,1.449591108375856e-119,,,no_sigma_E,0,0,23.219413043139056,,23.219413043139056,
PDLB,2019,0.0,0.009171376,0.030571376,0.030571376,3.55918003,0.286550278,0.286550278,20.28455285,27.56085946,12.34532527,18.11450339,18.11450339,21.58687943,16.23140145,2.903619809,9.096078252,9.096078252,6.960116203,0.099077965,1.160763618,18.62,33.79677765,0.0,0.0,100.0,1053.756,104.404,0.0,0.0,0.0,13.513001861733306,6.553308293621777e-42,,,no_sigma_E,0,0,13.513001861733306,,13.513001861733306,
PDLB,2020,1.0,-0.231824278,-0.227424278,0.430716054,4.697721429,0.67039714,0.645039869,18.99807322,32.91490439,36.33645424,29.4069161,29.4069161,20.28455285,27.56085946,12.34532527,18.11450339,18.11450339,7.211727198,0.108627976,0.80861325,17.68,34.30733,0.982300524,5.646226699,94.3537733,1355.231,147.216,0.059841027,0.0,0.0,11.43613211476397,1.3795706859447412e-30,,,no_sigma_E,0,1,11.43613211476397,,11.43613211476397,
FSBW,2018,0.0,-0.261643876,-0.243543876,1.619765823,7.897219515,0.867478887,0.840993036,21.58687943,40.85605828,46.66999778,37.06580411,37.06580411,22.15799615,44.22139655,55.93342485,42.06984563,42.06984563,7.391195728,0.090657382,1.066332498,13.52,33.99562,2.806205258,4.554135048,95.44586495,1621.644,147.014,0.047714325,0.0,0.0,13.571893955964876,2.9391615598605764e-42,,,no_sigma_E,0,0,13.571893955964876,,13.571893955964876,
FSBW,2019,0.0,0.081000436,0.102400436,1.302184309,7.851720335,1.080450945,1.050261195,20.28455285,38.87082764,34.96444869,31.86713204,31.86713204,21.58687943,40.85605828,46.66999778,37.06580411,37.06580411,7.446034189,0.055309926,1.415647032,14.64,31.98499008,1.770103556,4.054900729,95.94509927,1713.056,94.749,0.042262719,0.0,0.0,15.808512836688504,1.3590376567924244e-56,,,no_sigma_E,0,0,15.808512836688504,,15.808512836688504,
MYFW,2020,1.0,-0.30473942,-0.30033942,1.442020382,4.019935577,0.557846741,0.506948661,18.99807322,32.61563159,65.59045606,39.78991745,39.78991745,20.28455285,16.7409925,59.1902791,29.61203276,29.61203276,7.587642433,0.08808733,1.004221665,12.8,28.4364,2.383065733,12.3034709,87.6965291,1973.655,173.854,0.140295985,0.0,0.0,13.445830015519029,1.6286509994316776e-41,,,no_sigma_E,0,1,13.445830015519029,,13.445830015519029,
MYFW,2021,1.0,0.299882315,0.300282315,1.822843844,1.601279568,0.912130734,0.81051285,17.43215031,30.21931757,59.13273655,36.27656667,36.27656667,18.99807322,32.61563159,65.59045606,39.78991745,39.78991745,7.834981599,0.030726148,1.305550411,13.54,25.79621,2.110355788,14.45388072,85.54611928,2527.489,77.66,0.168960098,0.0,0.0,18.11115041840999,1.3012625214916882e-73,,,no_sigma_E,0,1,18.11115041840999,,18.11115041840999,
MFIN,2018,0.0,-0.403406109,-0.385306109,3.067147135,5.289392962,1.594441957,0.242158028,21.58687943,13.88876973,36.62558294,20.07403965,20.07403965,22.15799615,4.601654736,2.165408373,3.061967764,3.061967764,7.231175565,0.154856619,0.436380972,18.2,28.26105,4.33657124,88.61592435,11.38407565,1381.846,213.988,7.784200235,0.0,0.0,7.638428756640654,1.0994428440820614e-14,,,no_sigma_E,0,0,7.638428756640654,,7.776543615282638,
MFIN,2019,0.0,0.325764701,0.347164701,2.571571063,4.094405327,1.551499938,0.223094024,20.28455285,10.5113748,21.44646079,12.93436778,12.93436778,21.58687943,13.88876973,36.62558294,20.07403965,20.07403965,7.340619577,0.138056403,0.680911441,21.1,20.99961,3.2036632,88.28664312,11.71335688,1541.667,212.837,7.537262291,0.0,0.0,7.252760773617819,2.0418049269895917e-13,,,no_sigma_E,0,0,7.252760773617819,,7.776543615282638,
MFIN,2020,1.0,0.024616415,0.029016415,3.197330608,7.442033386,3.017242619,0.824395991,18.99807322,8.298526944,23.927313,12.72990204,12.72990204,20.28455285,10.5113748,21.44646079,12.93436778,12.93436778,7.403920563,0.146767161,0.52677685,18.8,21.00652,4.039177136,77.10253038,22.89746962,1642.411,241.052,3.3672948,0.0,0.0,,,2.8672114514612614,0.0131429193948113,extreme_DD_a_y2020_small,0,1,,2.868739231120174,,3.925401281033244
CHMG,2018,0.0,-0.125423906,-0.107323906,2.331975048,2.979931299,0.044154455,0.043508108,23.52538211,33.56903872,61.77548301,39.16856148,39.16856148,24.17324669,10.35372316,58.17547472,26.36881366,26.36881366,7.470419558,0.002451942,1.206849062,13.14,30.51764,3.50744035,2.093310665,97.90668934,1755.343,4.304,0.021380671,0.0,0.0,32.58005645106759,3.930272379539589e-233,,,no_sigma_E,0,0,32.58005645106759,,32.58005645106759,
CHMG,2019,0.0,-0.051578248,-0.030178248,1.589400805,3.427358263,0.267444624,0.263715139,22.06022092,29.33780339,44.69807917,30.89855519,30.89855519,23.52538211,33.56903872,61.77548301,39.16856148,39.16856148,7.488756195,0.002284897,1.130396861,13.98,30.51764,2.330054812,1.994750222,98.00524978,1787.827,4.085,0.020353504,0.0,0.0,31.81080479150488,2.2944876692163652e-222,,,no_sigma_E,0,0,31.81080479150488,,31.81080479150488,
BRBS,2022,1.0,-0.055774198,-0.041574198,4.388154793,5.608329827,0.382353463,0.338168609,21.88710314,10.19462959,50.3603352,24.04929012,24.04929012,20.53988512,14.0111554,25.48175955,16.57048033,16.57048033,8.048936835,0.112338263,0.951351562,11.15,21.32509284,5.622895615,14.2422126,85.7577874,3130.465,351.671,0.166074861,0.0,0.0,12.040298030390725,1.09083021598238e-33,,,no_sigma_E,0,1,12.040298030390725,,12.040298030390725,
BRBS,2023,1.0,-0.102901671,-0.053401671,4.314602387,5.80794871,0.652299251,0.334329276,19.18593674,11.50005249,14.23869491,11.57141962,11.57141962,21.88710314,10.19462959,50.3603352,24.04929012,24.04929012,8.044803999,0.100994241,0.312766284,10.25,21.3328,5.515357392,54.73017443,45.26982557,3117.554,314.855,1.208976923,0.0,0.0,7.656764732099562,9.533773743854364e-15,,,no_sigma_E,0,1,7.656764732099562,,7.776543615282638,
COFS,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.756834100457976,6.13991429428915e-115,,,,0,0,22.756834100457976,,22.756834100457976,
COFS,2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.936929433792116,9.732620144001612e-89,,,,0,0,19.936929433792116,,19.936929433792116,
COFS,2020,1.0,0.028381348,0.032781348,0.032781348,5.211334836,0.719293199,0.719293199,18.99807322,15.84796424,19.42514849,14.85364372,14.85364372,20.28455285,15.71751342,13.5530086,12.67496975,12.67496975,7.559737698,0.006468884,1.056926647,13.2,25.29917,0.0,0.0,100.0,1919.342,12.416,0.0,0.0,0.0,41.79184054968895,0.0,,,no_sigma_E,0,1,41.79184054968895,,41.710068187156885,
COFS,2021,1.0,0.040471882,0.040871882,1.978356603,1.645971351,0.946489849,0.820740097,17.43215031,19.95600017,14.44893638,15.09979318,15.09979318,18.99807322,15.84796424,19.42514849,14.85364372,14.85364372,7.769244253,0.035922443,0.897509078,12.9,17.32592,2.351250835,15.63489493,84.36510507,2366.682,85.017,0.185324192,0.0,0.0,34.47516923224261,9.450285965916531e-261,,,no_sigma_E,0,1,34.47516923224261,,34.47516923224261,
ISTR,2018,0.0,-0.332641915,-0.314541915,1.544888856,4.347632297,0.307916447,0.276902578,21.58687943,20.59396151,50.07661559,28.24218652,28.24218652,22.15799615,29.17886611,57.7087623,35.24787202,35.24787202,7.487996325,0.130172424,1.290497368,13.46,31.41266,2.646664206,14.03761829,85.96238171,1786.469,232.549,0.16329955,0.0,0.0,12.627878516562276,7.411029844265394e-37,,,no_sigma_E,0,0,12.627878516562276,,12.627878516562276,
ISTR,2019,0.0,-0.127351357,-0.105951357,1.395095078,2.643744429,0.135938796,0.126306592,20.28455285,23.64745724,54.35848456,31.29819323,31.29819323,21.58687943,20.59396151,50.07661559,28.24218652,28.24218652,7.672718808,0.085307197,1.113707971,15.02,31.41266,2.173061019,10.00618154,89.99381846,2148.916,183.318,0.111187432,0.0,0.0,12.1112767898837,4.602501437963935e-34,,,no_sigma_E,0,0,12.1112767898837,,12.1112767898837,
BCML,2019,0.0,-0.052949599,-0.031549599,1.749079544,5.935711191,0.719561972,0.704154357,20.28455285,20.05820731,52.35487637,28.79662632,28.79662632,21.58687943,24.04282904,55.88385521,32.04343108,32.04343108,7.597986713,0.004133033,1.11317336,14.96,27.15013864,2.442982219,2.915993141,97.08400686,1994.177,8.242,0.030035772,0.0,0.0,29.44891644931571,6.499123443097749e-191,,,no_sigma_E,0,0,29.44891644931571,,29.44891644931571,
BCML,2020,1.0,-0.306433732,-0.302033732,1.720690247,5.047734615,0.931070544,0.651917566,18.99807322,18.9413821,53.05446491,28.49453289,28.49453289,20.28455285,20.05820731,52.35487637,28.79662632,28.79662632,7.694240696,0.034929721,0.678374022,18.64,27.15190638,2.62314548,37.01987294,62.98012706,2195.666,76.694,0.587802449,0.0,0.0,15.72868407890794,4.8094708646732915e-56,,,no_sigma_E,0,1,15.72868407890794,,15.72868407890794,
UNTY,2018,0.0,-0.264685514,-0.246585514,1.644375426,5.955353883,0.540530888,0.525862733,21.58687943,23.25782561,23.15234288,19.87072494,19.87072494,22.15799615,31.361166,9.474948524,18.96611981,18.96611981,7.364646439,0.139511144,1.615972503,13.49,33.48413,2.82795148,4.024733555,95.97526645,1579.157,220.31,0.041935112,0.0,0.0,13.259800703060789,1.9797330625091835e-40,,,no_sigma_E,0,0,13.259800703060789,,13.259800703060789,
UNTY,2019,0.0,0.075965153,0.097365153,1.531168588,5.802403423,0.705279325,0.685690918,20.28455285,21.11906936,49.6094662,28.33446623,28.33446623,21.58687943,23.25782561,23.15234288,19.87072494,19.87072494,7.449464264,0.17063403,1.528129538,13.06,33.48413,2.161608798,4.117965338,95.88203466,1718.942,293.31,0.042948247,0.0,0.0,10.371590128279292,1.6696065775151062e-25,,,no_sigma_E,0,0,10.371590128279292,,10.371590128279292,
WNEB,2018,0.0,-0.194256586,-0.176156586,1.726144765,4.02539137,0.253948973,0.225038354,21.58687943,12.78253392,52.19298246,25.12961051,25.12961051,22.15799615,13.07307453,39.15008007,20.57827379,20.57827379,7.658615553,0.126139902,1.202676524,14.87,24.95862,2.500689453,14.61737937,85.38262063,2118.822,267.268,0.171198533,0.0,0.0,12.479622518268776,4.8221391147296154e-36,,,no_sigma_E,0,0,12.479622518268776,,12.479622518268776,
WNEB,2019,0.0,-0.007448622,0.013951378,0.013951378,3.087070732,0.20416706,0.20416706,21.29806636,21.26641131,45.61498461,27.11548041,27.11548041,21.58687943,12.78253392,52.19298246,25.12961051,25.12961051,7.687756991,0.110253333,1.102271132,13.93,24.95862,0.0,0.0,100.0,2181.476,240.515,0.0,0.0,0.0,11.546614993404884,3.839274133132808e-31,,,no_sigma_E,0,0,11.546614993404884,,11.546614993404884,
CZNC,2018,0.0,-0.147072766,-0.128972766,1.74992144,5.142060721,0.397268846,0.392299682,21.58687943,14.28497901,66.21030424,30.92105912,30.92105912,22.15799615,7.955284931,71.71471059,29.76311714,29.76311714,7.163089506,0.037778499,1.643237827,24.42,24.95459,2.500823749,1.659862523,98.34013748,1290.893,48.768,0.01687879,0.0,0.0,20.016904319573698,1.96177160652708e-89,,,no_sigma_E,0,0,20.016904319573698,,20.016904319573698,
CZNC,2019,0.0,-0.011259452,0.010140548,1.502966421,3.680924559,0.316685071,0.309691698,20.28455285,15.99451629,71.79560649,33.77969842,33.77969842,21.58687943,14.28497901,66.21030424,30.92105912,30.92105912,7.411039538,0.087566084,1.585135615,20.7,24.47267,1.976927107,2.903076413,97.09692359,1654.145,144.847,0.029898748,0.0,0.0,14.612844383458151,1.1630025688107587e-48,,,no_sigma_E,0,0,14.612844383458151,,14.612844383458151,
FDBC,2018,0.0,-0.080023155,-0.061923155,2.606943157,6.314697569,0.644904728,0.577857907,21.58687943,16.73972335,43.21452365,23.86013129,23.86013129,22.15799615,18.9157816,67.8254404,33.79938622,33.79938622,6.88867643,0.110494118,2.578962137,14.8,25.4285,3.567755595,13.46418673,86.53581327,981.102,108.406,0.155590919,0.0,0.0,16.620862491667275,2.4609707479767114e-62,,,no_sigma_E,0,0,16.620862491667275,,16.620862491667275,
FDBC,2019,0.0,0.159612105,0.181012105,1.493199589,2.730716539,0.160304687,0.148353249,20.28455285,15.47587262,61.3827868,29.77383607,29.77383607,21.58687943,16.73972335,43.21452365,23.86013129,23.86013129,6.91763333,0.052602812,2.201966724,15.8,23.08002,1.728222176,9.480397939,90.51960206,1009.927,53.125,0.104733093,0.0,0.0,19.185919650693087,2.4263972977385508e-82,,,no_sigma_E,0,0,19.185919650693087,,19.185919650693087,
CFFI,2018,0.0,-0.175126667,-0.157026667,3.2764108,6.736134203,0.88804163,0.573424186,21.58687943,2.496568291,36.84099489,14.50105603,14.50105603,22.15799615,5.772985033,20.46785633,10.23182885,10.23182885,7.327393473,0.109563425,1.224561139,15.3,29.33188876,4.761422013,43.7062467,56.2937533,1521.411,166.691,0.776396032,0.0,0.0,13.253185605285475,2.1622481729410088e-40,,,no_sigma_E,0,0,13.253185605285475,,13.253185605285475,
CFFI,2019,0.0,-0.055495627,-0.034095627,1.733151912,4.050324571,0.632837281,0.381713788,20.28455285,27.69641406,39.44073013,27.93608422,27.93608422,21.58687943,2.496568291,36.84099489,14.50105603,14.50105603,7.413024696,0.097240792,1.154331434,14.9,26.44439,2.380715746,47.21294717,52.78705283,1657.432,161.17,0.894403924,0.0,0.0,12.478758282951649,4.874760516413196e-36,,,no_sigma_E,0,0,12.478758282951649,,12.478758282951649,
ACNB,2019,0.0,0.010970998,0.032370998,1.278689517,2.538262745,0.13409182,0.118916829,20.28455285,29.06964104,49.07460469,32.08539965,32.08539965,21.58687943,7.901509952,51.83544304,22.57990843,22.57990843,7.450226652,0.057974612,1.411774934,15.64,25.44999,1.67813489,14.61557933,85.38442067,1720.253,99.731,0.171173842,0.0,0.0,17.095047702334668,8.078189462248028e-66,,,no_sigma_E,0,0,17.095047702334668,,17.095047702334668,
ACNB,2020,1.0,-0.254633842,-0.250233842,0.637246828,1.529470514,0.121505256,0.09983081,18.99807322,27.05251393,60.67753951,35.26196114,35.26196114,20.28455285,29.06964104,49.07460469,32.08539965,32.08539965,7.845949176,0.036084516,0.843434212,14.91,25.44999,1.114744063,22.55444715,77.44555285,2555.362,92.209,0.291229726,0.0,0.0,16.942326070490218,1.0964000319056025e-64,,,no_sigma_E,0,1,16.942326070490218,,16.942326070490218,
OPBK,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,debt_too_low,0,0,,,,
OPBK,2022,1.0,0.102861205,0.117061205,0.117061205,6.605061974,0.597618997,0.597618997,17.26625006,37.80402439,71.41806331,44.67826457,44.67826457,19.0205481,37.73244976,72.21388007,44.94102119,44.94102119,7.647068708,2.39e-05,0.963265273,13.06,28.00812,0.0,0.0,100.0,2094.497,0.05,0.0,0.0,0.0,,,,,debt_too_low,0,1,,,,
NWFL,2018,0.0,-0.167932152,-0.149832152,1.818302274,4.179817036,0.29307534,0.251699788,21.58687943,13.63782601,23.31001555,15.1559673,15.1559673,22.15799615,16.21037464,34.40059483,20.42455996,20.42455996,7.077125832,0.088919167,1.698141383,14.0,23.6694,2.543651601,17.7197597,82.2802403,1184.559,105.33,0.215358628,0.0,0.0,15.790355872311991,1.812644445177985e-56,,,no_sigma_E,0,0,15.790355872311991,,15.790355872311991,
NWFL,2019,0.0,0.023004103,0.044404103,1.396575214,3.766023859,0.416158807,0.344815219,20.28455285,16.07113411,34.22795288,20.29334555,20.29334555,21.58687943,13.63782601,23.31001555,15.1559673,15.1559673,7.11526526,0.096451353,1.791344038,14.01,21.91972,1.743683347,20.94790285,79.05209715,1230.61,118.694,0.264988579,0.0,0.0,14.574858489288925,2.0298148094439332e-48,,,no_sigma_E,0,0,14.574858489288925,,14.574858489288925,
LCNB,2018,0.0,-0.219632209,-0.201532209,-0.201532209,5.485093731,0.444783847,0.444783847,21.58687943,20.75804009,49.58139018,28.14528835,28.14528835,22.15799615,23.15488172,55.54449783,31.48084055,31.48084055,7.400575983,0.063082838,0.919804696,12.98,26.07284,0.0,0.0,100.0,1636.927,103.262,0.0,0.0,0.0,14.673816203435344,4.742829209407069e-49,,,no_sigma_E,0,0,14.673816203435344,,14.673816203435344,
LCNB,2019,0.0,0.008445786,0.029845786,0.029845786,5.429235149,0.612875475,0.612875475,22.06022092,17.60643724,39.41950547,23.17951104,23.17951104,21.58687943,20.75804009,49.58139018,28.14528835,28.14528835,7.402029481,0.025006893,1.094856837,12.52,26.07284,0.0,0.0,100.0,1639.308,40.994,0.0,0.0,0.0,18.811343858991524,3.048618711765592e-79,,,no_sigma_E,0,0,18.811343858991524,,18.811343858991524,
JMSB,2023,1.0,-0.026749599,0.022750401,3.939041935,4.904554294,0.294220712,0.273002994,21.77265785,46.40069308,63.19406025,46.87855671,46.87855671,17.26625006,19.31654753,59.81843575,31.31327478,31.31327478,7.715368444,0.039556772,1.388305647,15.7,20.61753,4.936001985,8.917471506,91.08252849,2242.549,88.708,0.097905401,0.0,0.0,18.953800088111738,2.054086203128228e-80,,,no_sigma_E,0,1,18.953800088111738,,18.953800088111738,
