instrument,year,a_E,a_E_source,a_weak_E_proxy,a_E_pb,a_E_de,a_E_wacc,a_F,a_sigma_E,a_sigma_D_hat,a_sigma_V_hat,a_mu_hat,DD_a,PD_a,a_naive_status,m_covid,m_rit_rf,m_rit,m_new_wacc,"m_weighted_average_cost_of_capital,_(%)",m_beta_levered,m_beta_unlevered,m_environmental_pillar_score,m_social_pillar_score,m_governance_pillar_score,m_esg_score,m_esg_combined_score,m_environmental_pillar_score_1,m_social_pillar_score_1,m_governance_pillar_score_1,m_esg_score_1,m_esg_combined_score_1,m_lnta,m_td/ta,m_price_to_book_value_per_share,m_capital_adequacy_total_(%),"m_wacc_tax_rate,_(%)","m_wacc_cost_of_debt,_(%)","m_wacc_debt_weight,_(%)","m_wacc_equity_weight,_(%)",m_total_assets,m_debt_total,m_d/e,m_dummylarge,m_dummymid,m_rf,m_F,m_ticker_prefix,m_date,m_Month,m_symbol,m_market_cap,m_equity_volatility,m_equity_vol,m_E_t,m_F_t,m_rf_t,m_T,m_sigma_E_tminus1,m_sigmaE_count,m_sigmaE_window_end_year,m_sigmaE_window_start_year,m_asset_value,m_asset_vol,m_solver_cost,m_nfev,m_status_flag,m_d1,m_d2,DD_m,PD_m,m_solver_status,size_dummy,covid_dummy,outlier_a,outlier_m
SRCE,2019,10140486356.98896,E_pb,False,10140486356.98896,985349196.6556016,5172410617.810999,276296000.0,0.2639753138652987,0.1159938284663247,0.260050234979268,-0.204478899,13.041360092648434,3.5587951286000865e-39,ok,0.0,0.072241195,0.093641195,1.188982532,6.717139027,1.082173309,0.915536839,20.28455285,27.55496578,65.43669744,37.22447411,37.22447411,21.58687943,30.30355313,54.81123695,34.76260766,34.76260766,8.798269896,0.041719062,1.597812702,14.9,35.09027,1.71907731,21.89965933,78.10034067,6622.776,276.296,0.280404146,0.0,0.0,0.0214,276296000.0,SRCE,,,SRCE,1274323252.0,0.1942955955859272,0.2639753138652987,1274323252.0,276296000.0,0.0214,1.0,0.2639753138652987,2.0,2018.0,2017.0,1544769335.1025455,0.2177605985289886,0.0,8.0,converged,8.111049366956365,7.893288768427377,7.893288768427377,1.4716276281987665e-15,converged,0,0,other,
SRCE,2020,8105130806.787468,E_pb,False,8105130806.787468,750143422.5733732,5270109583.387933,291269000.0,0.1974403573715471,0.0993600893428867,0.1940379775128193,0.093641195,17.708527631603562,1.801883307175848e-70,ok,1.0,-0.20721556,-0.20281556,0.749759037,5.949767753,1.141099881,0.911396614,18.99807322,22.45713821,65.19983892,34.61068256,34.61068256,20.28455285,27.55496578,65.43669744,37.22447411,37.22447411,8.897875186,0.039810366,1.153731954,15.99,35.09027,1.380147202,27.96865043,72.03134957,7316.411,291.269,0.388284415,0.0,0.0,0.0044,291269000.0,SRCE,,,SRCE,989884870.0,0.3689630398021222,0.1974403573715471,989884870.0,291269000.0,0.0044,1.0,0.1974403573715471,3.0,2019.0,2017.0,1279875101.7532234,0.1527049180203464,0.0,5.0,converged,9.798832624292052,9.646127706271706,9.646127706271706,2.5523498366332783e-22,converged,1,1,other,
SRCE,2021,10400821584.355673,E_pb,False,10400821584.355673,1086843677.62357,6210381439.029559,330042000.0,0.1716415668033862,0.0929103917008465,0.169220084665539,-0.20281556,19.291599601705503,3.1593859279953842e-83,ok,1.0,0.266954696,0.267354696,1.139164645,1.446427225,1.113666796,0.903544521,38.01846042,28.25706422,53.52295697,33.94313222,33.94313222,18.99807322,22.45713821,65.19983892,34.61068256,34.61068256,8.999161088,0.040764602,1.339233942,16.76,23.41911,1.219737933,23.29348126,76.70651874,8096.289,330.042,0.303670166,0.0,0.0,0.0004,330042000.0,SRCE,,,SRCE,1227079795.2,0.1884614982699196,0.1716415668033862,1227079795.2,330042000.0,0.0004,1.0,0.1716415668033862,3.0,2020.0,2018.0,1556989804.7998374,0.135272496962811,0.0,5.0,converged,11.538480208527872,11.40320771156506,11.40320771156506,2.0149586856069598e-30,converged,1,1,other,
SRCE,2022,12150522386.667286,E_pb,False,12150522386.667286,819781093.3473138,5993618437.666591,320848000.0,0.2377404248481638,0.1094351062120409,0.2344395442233872,0.267354696,16.635833325618375,1.9169238258293456e-62,ok,1.0,0.052169918,0.066369918,3.273445392,7.198629588,0.977325655,0.751948479,34.73936834,28.47744803,31.93482309,26.21666873,26.21666873,38.01846042,28.25706422,53.52295697,33.94313222,33.94313222,9.028748469,0.038473677,1.515298291,16.1,23.41911,4.212205806,28.1290388,71.8709612,8339.416,320.848,0.391382532,0.0,0.0,0.0141999999999999,320848000.0,SRCE,,,SRCE,1309320763.74,0.32905473761938,0.2377404248481638,1309320763.74,320848000.0,0.0141999999999999,1.0,0.2377404248481638,3.0,2021.0,2019.0,1625644917.464002,0.1914799912884205,0.0,5.0,converged,8.644374171818383,8.452894180529961,8.452894180529961,1.4208460503007462e-17,converged,1,1,other,
SSB,2016,15924167621.553564,E_pb,False,15924167621.553564,1859799864.5191383,7426550581.753742,369138000.0,0.191261164647664,0.097815291161916,0.1891440729016434,0.044898351,20.1663715855998,9.665598507461727e-91,insufficient_returns,0.0,0.242343855,0.244343855,1.204541029,6.765857961,1.009554798,0.891837903,21.15270351,16.53781049,64.2903868,31.34729325,31.34729325,18.2821119,17.15903684,45.49223856,24.88808816,24.88808816,9.09387307,0.041473421,1.866524466,13.04,33.49867,1.50472683,16.56116153,83.43883847,8900.592,369.138,0.198482647,0.0,0.0,0.002,369138000.0,SSB,,,SSB,8870488200.0,0.2292913922771892,,8870488200.0,369138000.0,0.002,1.0,,0.0,2015.0,2015.0,,,,,no_sigma_E,,,,,no_sigma_E,1,0,other,
SSB,2017,19373998302.92176,E_pb,False,19373998302.92176,3542480931.4894156,12667087655.04256,503249000.0,0.191261164647664,0.097815291161916,0.1888953168182758,0.244343855,20.660909586965506,3.894168895250808e-95,insufficient_returns,0.0,0.161609869,0.169609869,1.338328498,7.096289219,1.07652775,0.984052939,24.17324669,19.5816271,54.43148021,29.598016,29.598016,21.15270351,16.53781049,64.2903868,31.34729325,31.34729325,9.579597063,0.034786984,1.387490264,13.04,33.85004,1.798665378,12.43901617,87.56098383,14466.589,503.249,0.142061174,0.0,0.0,0.008,503249000.0,SSB,,,SSB,8845114950.0,0.1452374314554649,,8845114950.0,503249000.0,0.008,1.0,,1.0,2016.0,2016.0,,,,,no_sigma_E,,,,,no_sigma_E,1,0,other,
SSB,2018,12835075555.251743,E_pb,False,12835075555.251743,4097311164.978072,12976458669.10282,536732999.99999994,0.0528449082857005,0.0632112270714251,0.0532610034876194,0.169609869,63.52855647910888,0.0,ok,0.0,-0.226803523,-0.208703523,1.641615287,9.138665997,1.159465815,1.067005456,23.52538211,18.69258025,37.66711082,23.11082408,23.11082408,24.17324669,19.5816271,54.43148021,29.598016,29.598016,9.593991135,0.036571341,0.907739971,13.56,33.85004,2.76061536,11.58238853,88.41761147,14676.328,536.733,0.130996397,0.0,0.0,0.0181,536732999.99999994,SSB,,,SSB,6084505350.0,0.2668053467667799,0.0528449082857005,6084505350.0,536732999.99999994,0.0181,1.0,0.0528449082857005,2.0,2017.0,2016.0,6611610874.192762,0.0486318891622328,0.0,4.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,1,0,other,other
SSB,2020,40429478962.44018,E_pb,False,40429478962.44018,2223889063.099716,24763426864.04762,1169845000.0,0.1969930186955024,0.0992482546738756,0.1942442667309242,0.075731614,18.67791988052873,3.744038842381544e-78,ok,1.0,-0.170244809,-0.165844809,1.159208674,5.420502005,1.067497602,0.787396658,20.85479836,23.99825326,29.44226316,22.76971678,22.76971678,22.06022092,17.69189557,48.2330468,26.39477325,26.39477325,10.53979644,0.030956574,1.104026435,14.24,32.37523,1.874883364,34.47073277,65.52926723,37789.873,1169.845,0.526035682,0.0,0.0,0.0044,1169845000.0,SSB,,,SSB,7337943900.0,0.4682960667612011,0.1969930186955024,7337943900.0,1169845000.0,0.0044,1.0,0.1969930186955024,3.0,2019.0,2017.0,8502652889.5622225,0.1700085547299272,0.0,6.0,converged,11.777986205321254,11.607977650591328,11.607977650591328,1.8769454154702175e-31,converged,1,1,other,
SSB,2021,47101114053.905136,E_pb,False,47101114053.905136,4885559190.612271,34102249694.86574,1108305000.0,0.1533511138289173,0.0883377784572293,0.1518564970906705,-0.165844809,23.675954989382113,3.189788521370029e-124,ok,1.0,0.219888139,0.220288139,1.234849494,1.481894556,0.942787919,0.799411875,22.26640446,29.62584326,14.47141591,20.60026058,20.60026058,20.85479836,23.99825326,29.44226316,22.76971678,22.76971678,10.6415712,0.026490103,1.156418842,13.56,20.93924,1.334788691,18.49065918,81.50934082,41838.456,1108.305,0.226853254,0.0,0.0,0.0004,1108305000.0,SSB,,,SSB,8130604230.0,0.2784744815390993,0.1533511138289173,8130604230.0,1108305000.0,0.0004,1.0,0.1533511138289173,3.0,2020.0,2018.0,9238465996.664007,0.1349614988102117,0.0,5.0,converged,15.78265916464679,15.647697665836578,15.647697665836578,1.7222876333322326e-55,converged,1,1,other,other
SSB,2022,48946717368.53145,E_pb,False,48946717368.53145,5978206666.173173,37903693111.53993,948692000.0,0.1950873353999524,0.0987718338499881,0.1932560297357069,0.220288139,21.547655125141645,2.784855680423136e-103,ok,1.0,0.025535121,0.039735121,3.669649517,7.1642725,0.80528389,0.715791941,37.84955792,34.64156459,15.36384204,23.77572001,23.77572001,22.26640446,29.62584326,14.47141591,20.60026058,20.60026058,10.69009539,0.021601097,1.139090361,12.97,21.21512588,4.614282204,13.6957684,86.3042316,43918.696,948.692,0.158691737,0.0,0.0,0.0141999999999999,948692000.0,SSB,,,SSB,7750005480.0,0.2978218541350679,0.1950873353999524,7750005480.0,948692000.0,0.0141999999999999,1.0,0.1950873353999524,3.0,2021.0,2019.0,8685321249.60628,0.1740785258607199,0.0,5.0,converged,12.888764589000226,12.714686063139506,12.714686063139506,2.450368740312765e-37,converged,1,1,other,
SSB,2023,50961521096.10189,E_pb,False,50961521096.10189,5548405083.717131,38155271313.3519,981089000.0,0.1932016017268334,0.0983004004317083,0.1914091133535081,0.039735121,20.848787623732917,7.81667675522326e-97,ok,1.0,0.012203766,0.061703766,3.780520749,7.14733415,1.052701398,0.924462688,33.84301041,43.64917272,18.37246132,29.18966422,29.18966422,37.84955792,34.64156459,15.36384204,23.77572001,23.77572001,10.71223815,0.02184955,1.160301371,14.08,21.55062098,4.752221531,15.02549793,84.97450207,44902.024,981.089,0.176823607,0.0,0.0,0.0495,981089000.0,SSB,,,SSB,8571083850.0,0.3495528686070689,0.1932016017268334,8571083850.0,981089000.0,0.0495,1.0,0.1932016017268334,3.0,2022.0,2020.0,9504791311.893656,0.1742223553034639,0.0,5.0,converged,13.40565526359762,13.231432908294156,13.231432908294156,2.8887644553528418e-40,converged,1,1,other,other
STBA,2017,10043209864.918991,E_pb,False,10043209864.918991,1207116962.3159945,4508815340.321966,683081000.0,0.191261164647664,0.097815291161916,0.1853102631188529,0.044898351,15.010329203142671,3.141753583928896e-51,insufficient_returns,0.0,0.131382993,0.139382993,1.85934476,5.108186418,0.847907669,0.591094192,22.15799615,24.47262831,67.38389385,36.39662543,36.39662543,21.15270351,26.21093259,56.02246871,33.1687113,33.1687113,8.862236449,0.096750188,1.574868408,12.55,23.22174,2.305772605,36.13806668,63.86193332,7060.255,683.081,0.565878056,0.0,0.0,0.008,683081000.0,STBA,,,STBA,1525929243.0,0.2057210518568918,,1525929243.0,683081000.0,0.008,1.0,,0.0,2016.0,2016.0,,,,,no_sigma_E,,,,,no_sigma_E,1,0,other,
STBA,2018,9321103434.417583,E_pb,False,9321103434.417583,1371142469.6231422,5028567279.429023,606325000.0,0.191261164647664,0.097815291161916,0.1855538891315983,0.139382993,15.724857570954187,5.1090172525786195e-56,insufficient_returns,0.0,-0.240729939,-0.222629939,2.014341248,6.040707753,0.751715507,0.566698539,21.58687943,20.5457031,70.43859649,35.54856347,35.54856347,22.15799615,24.47262831,67.38389385,36.39662543,36.39662543,8.889063046,0.083605422,1.402535254,13.21,26.16937,2.937411043,30.66169275,69.33830725,7252.221,606.325,0.44220423,0.0,0.0,0.0181,606325000.0,STBA,,,STBA,1450418552.0000002,0.2133685843244754,,1450418552.0000002,606325000.0,0.0181,1.0,,1.0,2017.0,2017.0,,,,,no_sigma_E,,,,,no_sigma_E,1,0,other,
STBA,2020,7388542166.444231,E_pb,False,7388542166.444231,1015487508.85361,7324015699.478716,227927000.0,0.1861218482182282,0.096530462054557,0.1834407770515395,0.033436536,19.21957652157558,1.2691657808237908e-82,ok,1.0,-0.277502089,-0.273102089,1.259841311,4.581743092,0.710560214,0.609549639,18.99807322,24.40101291,60.22853116,33.78517362,33.78517362,20.28455285,29.29065397,63.28876154,37.31211852,37.31211852,9.101406479,0.025415881,0.845373859,13.44,26.16937,2.008491305,18.33073351,81.66926649,8967.897,227.927,0.224450816,0.0,0.0,0.0044,227927000.0,STBA,,,STBA,952124652.0,0.4019900368708953,0.1861218482182282,952124652.0,227927000.0,0.0044,1.0,0.1861218482182282,3.0,2019.0,2017.0,1179050976.3009598,0.1502998627933318,0.0,5.0,converged,11.03883082654339,10.888530963750055,10.888530963750055,6.536599615641763e-28,converged,1,1,other,
STBA,2021,9589265502.519257,E_pb,False,9589265502.519257,1174049672.532616,8342300000.017431,161314000.0,0.1643590612862779,0.0910897653215694,0.1631468909525867,-0.273102089,23.385788456854367,2.9812960368518585e-121,ok,1.0,0.246227776,0.246627776,1.646708264,1.542430417,0.692813179,0.622528637,18.48795725,27.52469167,61.84363653,36.06799242,36.06799242,18.99807322,24.40101291,60.22853116,33.78517362,33.78517362,9.157838874,0.017000949,1.028095257,13.79,17.82969542,1.740134118,12.08015489,87.91984511,9488.529,161.314,0.137399638,0.0,0.0,0.0004,161314000.0,STBA,,,STBA,1240349634.88,0.2559349723704946,0.1643590612862779,1240349634.88,161314000.0,0.0004,1.0,0.1643590612862779,3.0,2020.0,2018.0,1401599122.18473,0.1454500782385392,0.0,5.0,converged,14.93979382256389,14.794343744325351,14.794343744325351,7.966537484739136e-50,converged,1,1,other,other
STBA,2022,9756098172.951992,E_pb,False,9756098172.951992,7289742824.003909,8591707386.226948,440233000.0,0.261258354253201,0.1153145885633002,0.2549571405410182,0.246627776,13.165370895501264,6.942703914671271e-40,ok,1.0,0.101114972,0.115314972,4.108980259,7.192692023,0.754389662,0.718765585,21.59984669,37.45316863,59.09196122,40.69088128,40.69088128,18.48795725,27.52469167,61.84363653,36.06799242,36.06799242,9.117190228,0.048321142,1.125227491,14.73,17.92971118,4.874154453,5.695140749,94.30485925,9110.567,440.233,0.060390745,0.0,0.0,0.0141999999999999,440233000.0,STBA,,,STBA,1333010873.94,0.3768464395561137,0.261258354253201,1333010873.94,440233000.0,0.0141999999999999,1.0,0.261258354253201,3.0,2021.0,2019.0,1767036740.2890985,0.1970871454944456,0.0,5.0,converged,7.222068188424988,7.024981042930542,7.024981042930542,1.0704765718033425e-12,converged,1,1,other,
STEL,2019,4974351365.460004,E_pb,False,4974351365.460004,30312163952.871895,3472760106.2728496,50485000.0,0.191261164647664,0.097815291161916,0.1903223052341802,0.044898351,24.31275178820905,7.185558708692539e-131,insufficient_returns,0.0,0.032521321,0.053921321,1.137243102,5.036059555,0.54527598,0.544646666,20.28455285,26.89487384,32.98631009,25.21492906,25.21492906,21.58687943,22.44708436,31.83433267,22.5941136,22.5941136,8.154369094,0.014513256,1.451069356,16.41,30.62434,1.561659288,0.166273412,99.83372659,3478.544,50.485,0.001665503,0.0,0.0,0.0214,50485000.0,STEL,,,STEL,1601845984.0,0.2331529190435606,,1601845984.0,50485000.0,0.0214,1.0,,0.0,2018.0,2018.0,,,,,no_sigma_E,,,,,no_sigma_E,0,0,other,
STEL,2020,4480207776.605253,E_pb,False,4480207776.605253,9468059784.35926,3928471087.3879714,50000000.0,0.191261164647664,0.097815291161916,0.1902298005459078,0.053921321,23.87810794236364,2.585852964039811e-126,insufficient_returns,1.0,-0.080519922,-0.076119922,0.487606923,6.99662252,1.024486749,1.020638986,18.99807322,24.78419396,38.04792107,25.99021179,25.99021179,20.28455285,26.89487384,32.98631009,25.21492906,25.21492906,8.28127261,0.012660738,1.149001909,16.71,28.61167,0.789102328,0.525317109,99.47468289,3949.217,50.0,0.005280913,0.0,0.0,0.0044,50000000.0,STEL,,,STEL,1313081332.0,0.5639678964200573,,1313081332.0,50000000.0,0.0044,1.0,,1.0,2019.0,2019.0,,,,,no_sigma_E,,,,,no_sigma_E,0,1,other,
STEL,2021,5604092057.088738,E_pb,False,5604092057.088738,,,50000000.0,0.0919530447592276,0.0729882611898069,0.0917853362803248,-0.076119922,50.637496214896245,0.0,ok,1.0,0.13539233,0.13579233,0.13579233,1.515266,0.993505518,0.993505518,17.43215031,21.53186387,33.85407643,22.86727199,22.86727199,18.99807322,24.78419396,38.04792107,25.99021179,25.99021179,8.408716938,0.011145784,1.263320738,16.42,19.37497,0.0,0.0,100.0,4486.001,50.0,0.0,0.0,0.0,0.0004,50000000.0,STEL,,,STEL,1492722800.0,0.1879131849730835,0.0919530447592276,1492722800.0,50000000.0,0.0004,1.0,0.0919530447592276,2.0,2020.0,2019.0,1542702803.9994671,0.0889739787116992,0.0,4.0,converged,35.0,35.0,35.0,1.124910706472406e-268,converged,0,1,other,zero_cost_debt
STEL,2022,12098911449.03012,E_pb,False,12098911449.03012,,,173292000.0,0.1068647038263606,0.0767161759565901,0.1064389857625013,0.13579233,41.246557720861,0.0,ok,1.0,-0.050534604,-0.036334604,-0.036334604,8.283294635,0.959191565,0.959191565,17.26625006,21.03177997,16.22998138,16.47218649,16.47218649,17.43215031,21.53186387,33.85407643,22.86727199,22.86727199,9.296558159,0.015897711,1.127878056,12.39,19.37497,0.0,0.0,100.0,10900.437,173.292,0.0,0.0,0.0,0.0141999999999999,173292000.0,STEL,,,STEL,1516400472.0,0.2959111663438035,0.1068647038263606,1516400472.0,173292000.0,0.0141999999999999,1.0,0.1068647038263606,3.0,2021.0,2019.0,1687249114.4949448,0.0960437234960311,0.0,4.0,converged,23.89212767636791,23.79608395287188,23.79608395287188,1.8332916266993737e-125,converged,1,1,other,zero_cost_debt
SYBT,2017,7581241412.916166,E_pb,False,7581241412.916166,1035849168.6239064,2547796413.7932243,281283000.0,0.191261164647664,0.097815291161916,0.1879181243909606,0.044898351,17.868119305476238,1.0445991657464231e-71,insufficient_returns,0.0,0.141153505,0.149153505,1.368139655,5.053185184,0.699698784,0.58692447,22.15799615,20.01738986,59.52985587,31.35937348,31.35937348,21.15270351,19.84239996,57.98634812,30.7169157,30.7169157,8.083219344,0.086825227,2.562647455,13.52,29.24111,1.767748121,21.3557156,78.6442844,3239.646,281.283,0.271548222,0.0,0.0,0.008,281283000.0,SYBT,,,SYBT,1110977530.0,0.232919262454554,,1110977530.0,281283000.0,0.008,1.0,,0.0,2016.0,2016.0,,,,,no_sigma_E,,,,,no_sigma_E,0,0,other,
SYBT,2018,6532119917.090296,E_pb,False,6532119917.090296,273628400.65823907,2454930456.2699356,94518000.0,0.191261164647664,0.097815291161916,0.1899283142368475,0.149153505,23.067543672166657,4.903845809234985e-118,insufficient_returns,0.0,-0.190251131,-0.172151131,1.540526872,4.731501997,0.455336196,0.365902738,21.58687943,10.3181379,51.23362203,23.56190033,23.56190033,22.15799615,20.01738986,59.52985587,31.35937348,31.35937348,8.102563416,0.028616462,2.035939316,13.91,29.24111,2.357979157,25.67402531,74.32597469,3302.924,94.518,0.34542467,0.0,0.0,0.0181,94518000.0,SYBT,,,SYBT,966579920.0,0.195890028156988,,966579920.0,94518000.0,0.0181,1.0,,1.0,2017.0,2017.0,,,,,no_sigma_E,,,,,no_sigma_E,0,0,other,
SYBT,2019,8226961497.383795,E_pb,False,8226961497.383795,2372600983.086304,3541019536.068663,122735000.0,0.2271966869422753,0.1067991717355688,0.2254269233306847,-0.172151131,17.843445985237953,1.62509773393182e-71,ok,0.0,0.039083059,0.060483059,1.044222153,4.739596881,0.523100898,0.504088553,20.28455285,13.31289278,54.66518094,26.28265996,26.28265996,21.58687943,10.3181379,51.23362203,23.56190033,23.56190033,8.222606537,0.032956098,2.284339387,12.85,27.09033,1.353337629,4.91857611,95.08142389,3724.197,122.735,0.051730148,0.0,0.0,0.0214,122735000.0,SYBT,,,SYBT,1209993034.0,0.1697006901431975,0.2271966869422753,1209993034.0,122735000.0,0.0214,1.0,0.2271966869422753,2.0,2018.0,2017.0,1330129409.4542992,0.2066764381338198,0.0,4.0,converged,11.737000860631344,11.530324422497523,11.530324422497523,4.639668754768876e-31,converged,0,0,other,
SYBT,2020,9416118650.218311,E_pb,False,9416118650.218311,1417555510.327999,4330389101.063199,91082000.0,0.1659406437383999,0.0914851609345999,0.1652273365795172,0.060483059,28.414653856944486,6.664476318660125e-178,ok,1.0,-0.093614594,-0.089214594,0.61647174,5.492674335,0.816274658,0.776559502,18.99807322,21.28801645,55.91764824,30.68920953,30.68920953,20.28455285,13.31289278,54.66518094,26.28265996,26.28265996,8.435685695,0.019763361,2.084343262,13.36,20.40440206,0.879822677,6.037368137,93.96263186,4608.629,91.082,0.064252863,0.0,0.0,0.0044,91082000.0,SYBT,,,SYBT,1192901072.0,0.4410467209381611,0.1659406437383999,1192901072.0,91082000.0,0.0044,1.0,0.1659406437383999,3.0,2019.0,2017.0,1283583191.5820756,0.1542173293542,0.0,4.0,converged,17.260979153342166,17.106761823987966,17.106761823987966,6.607235250270497e-66,converged,0,1,other,other
SYBT,2021,16490536739.651768,E_pb,False,16490536739.651768,1568913779.2502856,6301263869.392927,85840000.0,0.1179028716360892,0.0794757179090223,0.1177038783984391,-0.089214594,43.8992083294982,0.0,ok,1.0,0.1419749,0.1423749,0.749696521,1.475460066,0.721782174,0.690721759,18.48795725,30.90875793,61.50736356,37.62543101,37.62543101,18.99807322,21.28801645,55.91764824,30.68920953,30.68920953,8.801774211,0.012915991,2.513730442,12.79,17.81104,0.747919536,5.187478691,94.81252131,6646.025,85.84,0.054713013,0.0,0.0,0.0004,85840000.0,SYBT,,,SYBT,1698952480.0,0.2166126350673204,0.1179028716360892,1698952480.0,85840000.0,0.0004,1.0,0.1179028716360892,3.0,2020.0,2018.0,1784758150.8662837,0.112234464971237,0.0,4.0,converged,27.09730371454132,26.985069249570085,26.985069249570085,1.1063240400858884e-160,converged,0,1,other,other
SYBT,2022,18196092775.39284,E_pb,False,18196092775.39284,2719283407.8206935,6938781978.747155,218474000.0,0.1174374689407471,0.0793593672351868,0.1169857029397605,0.1423749,39.06257129259547,0.0,ok,1.0,-0.013383005,0.000816995,3.933528482,6.959544698,0.71163173,0.667551529,16.94937276,30.51915936,46.5009311,32.02983824,32.02983824,18.48795725,30.90875793,61.50736356,37.62543101,37.62543101,8.922159642,0.029144396,2.50022332,12.54,17.81104,4.785037121,7.436761094,92.56323891,7496.261,218.474,0.08034249,0.0,0.0,0.0141999999999999,218474000.0,SYBT,,,SYBT,1901249820.0,0.3337546459770552,0.1174374689407471,1901249820.0,218474000.0,0.0141999999999999,1.0,0.1174374689407471,3.0,2021.0,2019.0,2116643411.859126,0.1054868125509199,0.0,4.0,converged,21.71535456168961,21.60986774913869,21.60986774913869,7.253172609588587e-104,converged,1,1,other,other
TBBK,2017,7906839394.777414,E_pb,False,7906839394.777414,460937478.82137674,4198591153.275132,55941000.0,0.191261164647664,0.097815291161916,0.190604678426834,0.044898351,26.15344633819956,4.5023306112490474e-151,insufficient_returns,0.0,0.301857215,0.309857215,2.174993666,7.913040977,1.212872082,1.11962373,22.15799615,32.50460748,39.39945093,30.30608765,30.30608765,21.15270351,29.92376133,23.31769056,23.23655422,23.23655422,8.457049691,0.011881745,1.699589269,17.09,31.375235,2.7667444,10.82285338,89.17714662,4708.147,55.941,0.121363531,0.0,0.0,0.008,55941000.0,TBBK,,,TBBK,461491836.00000006,0.4162852666552969,,461491836.00000006,55941000.0,0.008,1.0,,0.0,2016.0,2016.0,,,,,no_sigma_E,,,,,no_sigma_E,0,0,other,
TBBK,2018,4832451679.263565,E_pb,False,4832451679.263565,539051094.7799622,4025890118.894962,55168000.0,0.191261164647664,0.097815291161916,0.1902064136058975,0.309857215,25.108751594283536,1.9954901269877676e-139,insufficient_returns,0.0,-0.355379339,-0.337279339,2.290138098,8.978425272,1.088265395,1.013830325,21.58687943,34.75297832,55.88385521,37.35566512,37.35566512,22.15799615,32.50460748,39.39945093,30.30608765,30.30608765,8.397939049,0.012431074,1.102608955,21.07,28.26105,3.618820776,9.284117706,90.71588229,4437.911,55.168,0.102342803,0.0,0.0,0.0181,55168000.0,TBBK,,,TBBK,371809212.0,0.2925653081749269,,371809212.0,55168000.0,0.0181,1.0,,1.0,2017.0,2017.0,,,,,no_sigma_E,,,,,no_sigma_E,0,0,other,
TBBK,2021,14892269168.49711,E_pb,False,14892269168.49711,487155937.0844047,5218713836.40834,151646000.0,0.2395096822665851,0.1098774205666462,0.2382029603303358,-0.089023927,18.806591509409312,3.3345130335979845e-79,ok,1.0,0.265104384,0.265504384,1.147587839,1.459745798,1.411751735,1.148142431,21.40868284,36.47478932,55.49812301,38.64344047,38.64344047,20.85479836,30.82279176,66.13812544,39.36519829,39.36519829,8.831016437,0.022159974,2.22551927,15.88,26.24321,1.281389654,23.73912651,76.26087349,6843.239,151.646,0.311288416,0.0,0.0,0.0004,151646000.0,TBBK,,,TBBK,1452048949.53,0.3486684540220306,0.2395096822665851,1452048949.53,151646000.0,0.0004,1.0,0.2395096822665851,3.0,2020.0,2018.0,1603634303.2605426,0.2168697576071017,0.0,5.0,converged,10.985372911622454,10.768503154015352,10.768503154015352,2.4240949437018267e-27,converged,1,1,other,
TBBK,2023,19206252302.080067,E_pb,False,19206252302.080067,2325489152.7710004,7245029831.143428,147863000.0,0.1799244750026047,0.0949811187506512,0.1792755184737505,0.265504384,28.580638089508675,5.847366675330904e-180,ok,1.0,0.011793539,0.061293539,2.964504013,8.726216196,1.466888379,1.401660645,21.18607797,30.08149089,76.05900117,43.33114365,30.34820656,21.40868284,36.47478932,55.49812301,38.64344047,38.64344047,8.949714945,0.019188795,2.541238321,16.23,26.81127,3.971751868,5.978242962,94.02175704,7705.695,147.863,0.063583612,0.0,0.0,0.0495,147863000.0,TBBK,,,TBBK,2051493412.8,0.3492895968184378,0.1799244750026047,2051493412.8,147863000.0,0.0495,1.0,0.1799244750026047,3.0,2022.0,2020.0,2192215392.5975404,0.1683748214342967,0.0,4.0,converged,16.39233677360808,16.22396195217378,16.22396195217378,1.7072062049192737e-59,converged,1,1,other,other
TCBI,2016,40057996486.427315,E_pb,False,40057996486.427315,13298739323.9647,,2504025000.0,0.191261164647664,0.097815291161916,0.1857635215568684,0.044898351,15.39972535015149,8.218298761590426e-54,insufficient_returns,0.0,0.435192298,0.437192298,2.791120207,8.735055943,1.382504579,1.233327657,21.15270351,27.20789586,25.01848692,22.50177164,22.50177164,18.2821119,9.603241023,3.723447712,6.103648724,6.103648724,9.984935457,0.1154081,2.087103058,12.48,35.76156,3.799451622,15.09156761,80.15048724,21697.134,2504.025,0.188290404,0.0,0.0,0.002,2504025000.0,TCBI,,,TCBI,3598826560.0000005,0.3613934550399965,,3598826560.0000005,2504025000.0,0.002,1.0,,0.0,2015.0,2015.0,,,,,no_sigma_E,,,,,no_sigma_E,1,0,other,
